dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,age,0,0,100,0.11511506431867849,43029
Adult Income,5.0,capital-gain,9,0,10,0.09947508945654288,87329
Adult Income,5.0,capital-gain,9,0,20,0.036089211218950555,96606
Adult Income,5.0,capital-gain,9,0,50,0.03169451752631058,14105
Adult Income,5.0,capital-gain,9,0,100,0.12415248325881865,56223
Adult Income,5.0,age,0,1,10,0.0004464176180375009,76149
Adult Income,5.0,age,0,1,20,0.0025492212898455442,25886
Adult Income,5.0,age,0,1,50,0.016294035890561255,27265
Adult Income,5.0,age,0,1,100,0.07704220301742433,24167
Adult Income,5.0,capital-gain,9,1,10,0.08126406695546064,20961
Adult Income,5.0,capital-gain,9,1,20,0.03340501684616244,88811
Adult Income,5.0,capital-gain,9,1,50,0.016468782193022946,21862
Adult Income,5.0,capital-gain,9,1,100,0.07051197228070143,22586
Adult Income,5.0,age,0,2,10,0.0006119644824033926,12544
Adult Income,5.0,age,0,2,20,0.003810001217374823,12455
Adult Income,5.0,age,0,2,50,0.01128624986537401,77846
Adult Income,5.0,age,0,2,100,0.06955639068124608,28833
Adult Income,5.0,capital-gain,9,2,10,0.09082485762309105,80197
Adult Income,5.0,capital-gain,9,2,20,0.0364406071905377,58612
Adult Income,5.0,capital-gain,9,2,50,0.031219404476534512,85840
Adult Income,5.0,capital-gain,9,2,100,0.08371516898549451,55409
Adult Income,5.0,age,0,3,10,0.0006282642384688002,76416
Adult Income,5.0,age,0,3,20,0.002676775989454017,80971
Adult Income,5.0,age,0,3,50,0.031005299223014027,6103
Adult Income,5.0,age,0,3,100,0.07791634088774564,56047
Adult Income,5.0,capital-gain,9,3,10,0.07943911693624965,45465
Adult Income,5.0,capital-gain,9,3,20,0.04285226329373665,28842
Adult Income,5.0,capital-gain,9,3,50,0.017180254084531468,45244
Adult Income,5.0,capital-gain,9,3,100,0.0680973823889765,41289
Adult Income,5.0,age,0,4,10,0.004897800426301399,49182
Adult Income,5.0,age,0,4,20,0.0019305375182213464,81812
