dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,10.0,age,0,9,50,0.0011748583056391865,54356
Adult Income,10.0,age,0,9,100,0.006903345993844948,77264
Adult Income,10.0,capital-gain,9,9,10,0.0025446254980161674,74152
Adult Income,10.0,capital-gain,9,9,20,0.001812937201900063,97826
Adult Income,10.0,capital-gain,9,9,50,0.001076434356476471,52907
Adult Income,10.0,capital-gain,9,9,100,0.004473436385983456,58987
Bike Sharing,0.5,hr,2,0,10,3633.958334343436,96581
Bike Sharing,0.5,hr,2,0,20,23442.26092361171,31968
Bike Sharing,0.5,hr,2,0,50,375520.65582402435,79850
Bike Sharing,0.5,hr,2,0,100,1515304.9838308857,18750
Bike Sharing,0.5,hr,2,1,10,7594.656594870164,36191
Bike Sharing,0.5,hr,2,1,20,126961.10423243865,67252
Bike Sharing,0.5,hr,2,1,50,222390.8304016869,57961
Bike Sharing,0.5,hr,2,1,100,1607779.2515804945,19510
Bike Sharing,0.5,hr,2,2,10,15001.111550036707,65936
Bike Sharing,0.5,hr,2,2,20,30606.331597482764,57768
Bike Sharing,0.5,hr,2,2,50,754967.4650285454,92046
Bike Sharing,0.5,hr,2,2,100,1278957.607089849,60223
Bike Sharing,0.5,hr,2,3,10,21752.897789499857,88437
Bike Sharing,0.5,hr,2,3,20,41374.447958775185,96242
Bike Sharing,0.5,hr,2,3,50,656970.1209255534,8757
Bike Sharing,0.5,hr,2,3,100,2909675.775986398,7226
Bike Sharing,0.5,hr,2,4,10,5805.920238856613,50254
Bike Sharing,0.5,hr,2,4,20,188878.15802275093,49997
Bike Sharing,0.5,hr,2,4,50,387742.23147692345,55501
Bike Sharing,0.5,hr,2,4,100,1724650.375036883,74409
Bike Sharing,0.5,hr,2,5,10,22645.061858636567,31533
Bike Sharing,0.5,hr,2,5,20,55892.58666592849,17722
Bike Sharing,0.5,hr,2,5,50,430185.78920637287,68011
Bike Sharing,0.5,hr,2,5,100,1317916.1099609048,38806
Bike Sharing,0.5,hr,2,6,10,7610.41918468786,92972
Bike Sharing,0.5,hr,2,6,20,61830.01703293383,6289
Bike Sharing,0.5,hr,2,6,50,430192.5247291018,70919
