dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,2.0,marital-status,4,5,20,9.658048496907992e-06,77569
Adult Income,2.0,occupation,5,5,20,2.7438630036996187e-05,803
Adult Income,2.0,relationship,6,5,20,1.7810926856465441e-07,30885
Adult Income,2.0,race,7,5,20,1.3567026917957902e-06,98370
Adult Income,2.0,sex,8,5,20,1.4388060273999877e-09,26983
Adult Income,2.0,capital-gain,9,5,20,0.11634508849885447,50996
Adult Income,2.0,capital-loss,10,5,20,0.007175315769922855,86312
Adult Income,2.0,hours-per-week,11,5,20,7.18805084462348e-05,63860
Adult Income,2.0,native-country,12,5,20,0.012576455290245014,88130
Adult Income,2.0,age,0,6,20,0.00013158817147193425,16439
Adult Income,2.0,workclass,1,6,20,9.537258694853505e-06,51070
Adult Income,2.0,education,2,6,20,6.585444077680778e-05,63560
Adult Income,2.0,education-num,3,6,20,0.00017798115073807476,34429
Adult Income,2.0,marital-status,4,6,20,6.624183141675089e-07,57418
Adult Income,2.0,occupation,5,6,20,3.118738214813778e-07,99491
Adult Income,2.0,relationship,6,6,20,8.110173929487558e-08,73656
Adult Income,2.0,race,7,6,20,1.1642126155599008e-06,31594
Adult Income,2.0,sex,8,6,20,2.3529906027045768e-08,6394
Adult Income,2.0,capital-gain,9,6,20,0.11010810372347263,18271
Adult Income,2.0,capital-loss,10,6,20,0.008501427174920402,27202
Adult Income,2.0,hours-per-week,11,6,20,7.649283879952124e-05,88009
Adult Income,2.0,native-country,12,6,20,0.0647015489234408,27097
Adult Income,2.0,age,0,7,20,0.00010670354739945756,81233
Adult Income,2.0,workclass,1,7,20,2.739845750757005e-07,27383
Adult Income,2.0,education,2,7,20,3.411660389646254e-05,66788
Adult Income,2.0,education-num,3,7,20,4.741890346823818e-05,52688
Adult Income,2.0,marital-status,4,7,20,5.442798065274587e-07,95841
Adult Income,2.0,occupation,5,7,20,1.5074496926032113e-06,56639
Adult Income,2.0,relationship,6,7,20,1.4421685656439323e-08,92571
Adult Income,2.0,race,7,7,20,6.635998992775077e-06,96198
Adult Income,2.0,sex,8,7,20,2.5556740381247314e-08,74824
Adult Income,2.0,capital-gain,9,7,20,0.12922447615853888,62837
Adult Income,2.0,capital-loss,10,7,20,0.009017779223181914,86070
Adult Income,2.0,hours-per-week,11,7,20,0.00015735530291795092,99645
Adult Income,2.0,native-country,12,7,20,0.05895572710885274,24714
Adult Income,2.0,age,0,8,20,0.00010221264441376988,56253
Adult Income,2.0,workclass,1,8,20,2.1979480353992105e-07,14124
Adult Income,2.0,education,2,8,20,3.1482035852957804e-05,10493
Adult Income,2.0,education-num,3,8,20,4.919472631941089e-05,67006
Adult Income,2.0,marital-status,4,8,20,3.4737062584708986e-06,4754
Adult Income,2.0,occupation,5,8,20,8.043320232432285e-07,71461
Adult Income,2.0,relationship,6,8,20,1.1188201458155258e-07,82087
Adult Income,2.0,race,7,8,20,2.0552261189735997e-05,16705
Adult Income,2.0,sex,8,8,20,4.376453093696e-09,68038
Adult Income,2.0,capital-gain,9,8,20,0.05643278599160711,39555
Adult Income,2.0,capital-loss,10,8,20,0.009399658355910655,89337
Adult Income,2.0,hours-per-week,11,8,20,0.0001011730607182941,91025
Adult Income,2.0,native-country,12,8,20,0.012504665754833878,57750
Adult Income,2.0,age,0,9,20,8.207689702489493e-05,56140
Adult Income,2.0,workclass,1,9,20,1.2365213061375327e-06,71057
Adult Income,2.0,education,2,9,20,5.6998101989838963e-05,57833
Adult Income,2.0,education-num,3,9,20,0.0001194554136944626,74586
Adult Income,2.0,marital-status,4,9,20,3.057909838621473e-05,19412
Adult Income,2.0,occupation,5,9,20,1.3353372894448035e-06,78215
Adult Income,2.0,relationship,6,9,20,1.201162825321142e-06,52602
Adult Income,2.0,race,7,9,20,6.834647068091796e-08,75185
Adult Income,2.0,sex,8,9,20,1.967593761051108e-09,52343
Adult Income,2.0,capital-gain,9,9,20,0.0579705704752796,30656
Adult Income,2.0,capital-loss,10,9,20,0.008060787580242403,8893
Adult Income,2.0,hours-per-week,11,9,20,0.00011560124210019552,52536
Adult Income,2.0,native-country,12,9,20,0.015822424301488145,98194
Adult Income,5.0,age,0,0,20,0.00011430166938823712,3583
Adult Income,5.0,workclass,1,0,20,1.497746137203488e-07,57139
Adult Income,5.0,education,2,0,20,3.7918620234488445e-06,44711
Adult Income,5.0,education-num,3,0,20,7.107056024797923e-05,640
Adult Income,5.0,marital-status,4,0,20,3.897890204750027e-08,54356
Adult Income,5.0,occupation,5,0,20,6.358414834663249e-07,77264
Adult Income,5.0,relationship,6,0,20,8.549287756234674e-08,74152
Adult Income,5.0,race,7,0,20,1.8965762435510043e-06,97826
Adult Income,5.0,sex,8,0,20,7.858283306854438e-11,52907
Adult Income,5.0,capital-gain,9,0,20,0.05566454504981176,58987
Adult Income,5.0,capital-loss,10,0,20,0.006262442575047924,96581
Adult Income,5.0,hours-per-week,11,0,20,0.00010173914510799178,31968
Adult Income,5.0,native-country,12,0,20,0.003696667869691676,79850
Adult Income,5.0,age,0,1,20,0.00010226230938157628,18750
Adult Income,5.0,workclass,1,1,20,2.3348026366735907e-07,36191
Adult Income,5.0,education,2,1,20,1.063734206140588e-06,67252
Adult Income,5.0,education-num,3,1,20,0.000140870967320196,57961
Adult Income,5.0,marital-status,4,1,20,8.820258600735907e-08,19510
Adult Income,5.0,occupation,5,1,20,2.9179269801963605e-06,65936
Adult Income,5.0,relationship,6,1,20,2.2187212091007592e-07,57768
Adult Income,5.0,race,7,1,20,2.1184533394998036e-06,92046
